file_name,QuestionText,answer
"01-bottle-water-sparkle.wav","What is the container made of?",GLASS
"01-bottle-water-sparkle.wav","what was opened?",SODA
"chicken_freesound.wav","what makes the flapping sound?",CHICKEN
"chicken_freesound.wav","What sound does the chicken make?",CLUCKING
"PassingCars02.wav","How many vehicles passed by ?",FOUR
"PassingCars02.wav","What animal can be heard in the background?",BIRDS
"Whispering Trees.wav","What instrument is played at the end?",GUITAR
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","What animal is heard here?",BIRD
"Interior Plane Taking Off.wav","how many times does the animal chirp?",FOUR
"Interior Plane Taking Off.wav","What creature can be heard chirping?",BIRD
"Leeds City Centre-Busses.wav","What kind of machinery can be heard?",ENGINE
"Leeds City Centre-Busses.wav","Which part of the vehicle is producing the noise?",ENGINE
"Ketchup Farts.wav","What does the person spit from their mouth?",WATER
"Ketchup Farts.wav","What is the person doing?",RINSING
"12_Ambient_Quarry_High_44_16.wav","How many questions are asked?",THREE
"birds-vendicari.wav","How many bird species are in this clip?",TWO
"birds-vendicari.wav","What type of bird can be heard in the background?",OWL
"background2(bar or pub).wav","People sometimes emit this sound after hearing a good what?",LAUGH
"Pulley Sounds.wav","How many people can be heard?",ONE
"radio static 3.wav","What is the person doing on the electrical device?",CHANGING
"shower running.wav","How many times does the rain make a loud thump as it hits a surface?",THREE
"Cat Eating Wet Food (Purring at start but not throughout).wav","What is the dog doing to the food with its tongue?",EATING
"Cat Eating Wet Food (Purring at start but not throughout).wav","What tone are the animal's grunts?",DEEP
"20091225.garage.door.wav","What is happening with the liquid?",MIXING
"20091225.garage.door.wav","What type of material is being cut by the machine ?",WOOD
"Snow effects.wav","How many people are walking through snow?",ONE
"Snow effects.wav","What is the person walking through or over?",SNOW
"book handling.wav","What is being flipped?",BOOK
"book handling.wav","What item is being used to make that noise?",PAPER
"a gentle breeze, wind 2.wav","How is the weather?",WINDY
"a gentle breeze, wind 2.wav","how many times can a car be heard?",ONCE
"safe.wav","What is the latch attached to?",GATE
"cacerolada_barcelona.wav","What is the main instrument being used to make sound?",BELL
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","what are the dogs doing?",BARKING
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","What type of animal can be heard throughout the clip?",DOG
"160903 Dunrobin Croquet.wav","How many stones are falling?",TWO
"kitchen metal.wav","What group of instruments is being used?",DRUMS
"Crickets indoors.wav","What animal is making the chirping?",CRICKET
"Amb Resid Ext 001.wav","How many vehicles pass by?",ONE
"Amb Resid Ext 001.wav","what is making the loud engine sounds?",TRUCK
"STE-011 broadway bridge traffic.wav","What is making this sound?",CARS
"STE-011 broadway bridge traffic.wav","What part of the vehicle is making that sound?",ENGINE
"Remix #3  of 30938__halleck__crash1-reverse.wav","What film genre could this be featured in?",HORROR
"Remix #3  of 30938__halleck__crash1-reverse.wav","What type of percussion instrument is being played?",CYMBAL
"md1trk1.wav","how many times does the phone ring?",ONE
"md1trk1.wav","What appliance is running throughout the clip?",WASHER
"Copper Tea Kettle, water, boil, whistle_1.wav","What is boiling?",WATER
"Copper Tea Kettle, water, boil, whistle_1.wav","What is on the stove top?",KETTLE
"20070128.turbine.wav","What general thing would make this sort of sound?",MACHINE
"20070128.turbine.wav","Who would work on the tool making this sound?",CONSTRUCTION
"0346 Traffic_at_Sindang.wav","What mode of transportation can be heard?",BUS
"Rain Thunder - Copy.wav","What is making the loud crashing noise in the background?",THUNDER
"Rain Thunder - Copy.wav","What is the name of this event?",THUNDERSTORM
"Village Morning Atmos.wav","how many barks are heard?",THIRTY
"Village Morning Atmos.wav","What are the dogs doing?",BARKING
"kikkers.wav","What is the size of these animals?",SMALL
"DAB RADIO FREAK OUT.wav","What is the noise from?",MACHINE
"progetto_sound_design_prova1.wav","how many people are talking?",THREE
"progetto_sound_design_prova1.wav","What is the gender of the loudest speaker?",MALE
"Traffic Ambient.wav","What gets precedingly louder before fading away?",MOTORCYCLE
"animals-pig-hens-Blaafarveverket-090721.wav","How many animals can be heard distinctly?",TWO
"animals-pig-hens-Blaafarveverket-090721.wav","What part of the day is the noisy bird often heard?",MORNING
"Tui Birdsong New Zealand.wav","What kind of animal is making the high pitch noises?",BIRD
"train at crossing, camden arkansas.wav","What type of transportation is this?",TRAIN
"dish drumroll metal spoons.wav","What is hitting the glass?",UTENSIL
"dish drumroll metal spoons.wav","what is one object doing to the other?",HITTING
"Heavy rain and thunder in Oklahoma.wav","What is the loud sound at the beginning?",THUNDER
"january birds yorkshire.wav","what are the birds doing?",CHIRPING
"january birds yorkshire.wav","What things are making the little sound?",BIRDS
"metal clink.wav","what is the person doing with the items?",MOVING
"metal clink.wav","What is the source of the rattling?",METAL
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","how many times is the chime made?",SIX
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","What objects are being clinked together?",GLASSES
"Street_Sounds_Night.wav","What vehicle passes by?",CAR
"church-eglise #1.wav","How many people are talking in the background?",TWO
"church-eglise #1.wav","What is that loud roaring sound in the background?",DOOR
"knock on wood.wav","How are they knocking when they knock with the thump?",HARD
"knock on wood.wav","What material are they knocking on?",WOOD
"Splashing Water in Bathtube_1-2.wav","What is the liquid doing?",SPLASHING
"Splashing Water in Bathtube_1-2.wav","What is this person doing with water ?",SPLASHING
"160717 HSN fishing boat passing by.wav","What is the engine noise coming from?",BOAT
"160717 HSN fishing boat passing by.wav","what type of animal can be heard?",BIRD
"Walking at Forest.wav","What human sound is heard in the background?",LAUGHING
"Walking at Forest.wav","What is the woman doing?",WALKING
"061215_chalice_well_cascade_okm2_t02eq.wav","What happens to the volume of water falling?",CONSISTENT
"061215_chalice_well_cascade_okm2_t02eq.wav","what is hitting a surface?",WATER
"nnus_forklift_driveby.wav","What type of vehicle is this ?",TRAIN
"creaking dishwasher_2.wav","How many times is the door open or closed?",THREE
"creaking dishwasher_2.wav","What is making that creaky sounds?",METAL
"Morgens 01.wav","What is chirping loudly?",BIRDS
"Diesel train arrives and departs 2.wav","what is the car doing?",MOVING
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","In what kind of building are the bells ringing?",CHURCH
"Walking in Grass Past Cyclist in Evening.wav","What is the person doing?",HIKING
"20071229.cooing.wav","What is the person talking in the background doing?",WALKING
"Shanghai Traffic Near Peoples Square.wav","How loud is it?",VERY
"Strimmers And Chainsaw 1.wav","what is turned on?",BIKE
"Strimmers And Chainsaw 1.wav","What work is being done?",SAWING
"STE-005.wav","what makes the jingling sound?",METAL
"drive by moped.wav","What is producing this noise?",CAR
"October night, cicadas, crickets, jet flyover.wav","What is moving?",AIRPLANE
"YANN SDB SARAH.wav","What is dripping?",WATER
"YANN SDB SARAH.wav","what is the water doing?",RUNNING
"fire_engine_patrolling.wav","how many times does the bell sound?",SEVENTEEN
"Pebbles_Scrape_Drag_Foot.wav","What is the person walking on?",GRAVEL
"Knocking at door.wav","What tool is being used?",HAMMER
"RNC - St. Paul - 2008-09-02 (normalized).wav","What instrument is being played at the beginning?",DRUM
"RNC - St. Paul - 2008-09-02 (normalized).wav","What mood are they in?",LOUD
"little_brass_bell.wav","What is dinging?",BELL
"Bobby-Car Hooting.wav","What is making that sound?",TOY
"Forest murmur .wav","What can be heard making sounds?",BIRDS
"20081228.rain.wav","How many vehicles pass by ?",ONE
"20081228.rain.wav","what drives by?",TRUCK
"Fan_Ventilation_Stereo 2.wav","what is the machine doing?",RUNNING
"WaterSounds.wav","What state of matter is being poured?",WATER
"Bus(Drive.Reverse)_1-2.wav","How many large vehicles can be heard?",ONE
"Metallic Strums.wav","How many times does the clanging occur?",EIGHT
"Metallic Strums.wav","What object is making the clanging sound?",HAMMER
"140728_Vlissingen_City_Center_Church_Chimes.wav","What instrument is being used?",CHIMES
"Drawers opening and closing.wav","How many objects are being played with?",ONE
"Drawers opening and closing.wav","What piece of furniture is being played with?",CABINET
"Serin.wav","What kind of animal can be heard here?",BIRD
"Water_Running_Down_Drain.wav","How many times are air bubbles heard?",ONE
"Soap bottle squeeze.wav","How many times did the sound repeat?",THIRTEEN
"Rosary.wav","What part is the loudest?",END
"TidalBarrage.wav","What fluid is being used in the process?",WATER
"dryaubergines01.wav","What larger object is holding the smaller objects in this clip?",CUP
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","How many times the toilet was flushed?",ONE
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","What is running?",TOILET
"Birds in a forest.wav","What is it that the birds are continuously doing?",CHIRPING
"indoors house ambient more silent room tone.wav","How many humans are heard?",TWO
"indoors house ambient more silent room tone.wav","Who can be heard talking?",CHILD
"Money in the bag.wav","How many times does the crowd applaud?",ONCE
"Money in the bag.wav","Where is the loudest voice coming from?",MICROPHONE
"Car starts in garage.wav","How many engines can be heard?",ONE
"quacking-squirt-bottle.wav","What part of the body operates this device?",HAND
"Old Phone_01.wav","How many times does the phone ring?",EIGHT
"Old Phone_01.wav","what is ringing?",TELEPHONE
"File clicking open.wav","What game is being played?",TENNIS
"Rain On A Window.wav","How is the weather?",RAINING
"Rain On A Window.wav","What is the engine powering?",CAR
"Wood chopping ambience.wav","How many times can a solid object be heard coming into contact with another solid object?",SEVENTEEN
"Wood chopping ambience.wav","Which instance of a striking sound being made is the loudest?",MIDDLE
"westend 3.wav","What are the people doing?",TALKING
"westend 3.wav","Where are the people?",OUTSIDE
"drop.wav","How many tapping sounds can be heard?",TWENTY
"keurigcoffee.wav","what was heard at the end of the recording?",DISHES
"SummerFieldBirdSingingMay23rd2015.wav","What animals were heard?",BIRDS
"Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav","What kind of machine distorts these sounds?",RADIO
"Glass pieces smashed.wav","How many times is the object crushed?",FOURTEEN
"Glass pieces smashed.wav","What material is likely being crushed?",GLASS
"KnifeScrapingWoodWhittling.wav","How many times is something scratched?",FIFTEEN
"KnifeScrapingWoodWhittling.wav","What sound can be heard?",SCRAPING
"5 minutes of White Noise.wav","How many different noise sources can be heard throughout the clip?",ONE
"Forbidden Purr02.wav","What creature would make this noise?",LION
"Forbidden Purr02.wav","What is this animal doing?",PURRING
"Calle pequena.wav","How many wheels do these vehicles have?",FOUR
"Calle pequena.wav","What does the second car do after starting up?",DRIVE
"14.12.2011.002.wav","How many vehicles can be heard?",ONE
"Nightingale_near_street.wav","Instead of being caged, these birds are what?",OUTSIDE
"Metal pole, assembling, disassembling, metal pipe hits with ring.wav","What is the composition of the object that is being struck?",METAL
"steaming_water_ambience.wav","How is the weather outside ?",RAINY
"steaming_water_ambience.wav","What is the liquid making the loud noise?",WATER
"Gravel Crunch.wav","What is being crumpled?",LEAVES
"RiverBargeJune22012.wav","What animal is making the sounds in the background?",BIRD
"RiverBargeJune22012.wav","What sound is produced by the bird in the background?",CHIRPING
"Rock-various hits.wav","how many times is the tap heard?",THIRTEEN
"Sound_FX_Kitchen_Plates.wav","What is making all the clanking noises?",DISHES
"Sound_FX_Kitchen_Plates.wav","What room is this sound coming from?",KITCHEN
"Traffic in Rue Blanche - Paris - France.wav","What is this a motor for?",CAR
"mansteps.wav","What material is the floor where the sound comes from?",STONE
"marissa sound 2.wav","how many times does the chime sound?",NINE
"marissa sound 2.wav","What is making the chiming sound?",BELL
"Geyser ambience and turn off.wav","What is humming?",MACHINE
"stream 1.wav","What can be heard rushing by?",WATER
"stream 1.wav","What is the outdoor weather condition creating the sound?",RAIN
"Dog and crow under the rain in the alpine forest.wav","What animal can be heard?",DOG
"Mechanics_Wind_and_Play.wav","What is the name of the small part that is being manually turned at the outset?",WINDER
"Mechanics_Wind_and_Play.wav","What tool is being used?",MACHINE
"07_Lanes_Island_Ambient2_44_16.wav","What animal is being heard?",BIRD
"07_Lanes_Island_Ambient2_44_16.wav","What sound do birds make?",CHIRPING
"Shower and walk - rear.wav","How is the weather?",RAINY
"Shower and walk - rear.wav","How many times does two metal surfaces come in to contact ?",ONE
"urinal.wav","What is heard splashing?",WATER
"urinal.wav","what is making the draining sound?",WATER
