file_name,QuestionText,answer,confidence
pill bottle 4.wav,Is there liquid moving around?,no,yes
pill bottle 4.wav,Put are pills being poured into?,bottle,Yes
pill bottle 4.wav,Put are pills being poured into?,bottle,Yes
pill bottle 4.wav,Put are pills being poured into?,bottle,Yes
pill bottle 4.wav,What is the person shuffling?,beads,No
pill bottle 4.wav,What is the person shuffling?,dice,Yes
pill bottle 4.wav,What is the person shuffling?,cards,Yes
pill bottle 4.wav,Would a sick person ingest this item?,yes,maybe
pill bottle 4.wav,Would a sick person ingest this item?,no,yes
pill bottle 4.wav,Would a sick person ingest this item?,yes,yes
Walking in the snow.wav,Do they have a dog with them?,yes,maybe
Walking in the snow.wav,Do they have a dog with them?,no,maybe
Walking in the snow.wav,Do they have a dog with them?,no,no
Walking in the snow.wav,Is the person alone?,yes,yes
Walking in the snow.wav,Is the person alone?,yes,yes
Walking in the snow.wav,Is the person alone?,no,yes
Walking in the snow.wav,Is the person singing?,no,yes
Walking in the snow.wav,Is the person singing?,no,yes
Walking in the snow.wav,Is the person singing?,no,yes
Walking in the snow.wav,Is this person walking on snow?,yes,maybe
Walking in the snow.wav,Is this person walking on snow?,yes,yes
Walking in the snow.wav,Is this person walking on snow?,yes,yes
Walking in the snow.wav,What is chirping?,nothing,Yes
Walking in the snow.wav,What is chirping?,bird,Maybe
Walking in the snow.wav,What is chirping?,bird,Maybe
Walking in the snow.wav,What is the person walking on?,snow,Yes
Walking in the snow.wav,What is the person walking on?,snow,Yes
Walking in the snow.wav,What is the person walking on?,snow,Yes
Playground_Near_The_Street.wav,Are people talking in the background?,no,maybe
Playground_Near_The_Street.wav,Are people talking in the background?,yes,yes
Playground_Near_The_Street.wav,Are people talking in the background?,no,yes
Playground_Near_The_Street.wav,Is a girl whistling?,no,yes
Playground_Near_The_Street.wav,Is a girl whistling?,no,yes
Playground_Near_The_Street.wav,Is a girl whistling?,no,yes
Playground_Near_The_Street.wav,Is it raining?,no,yes
Playground_Near_The_Street.wav,Is it raining?,yes,maybe
Playground_Near_The_Street.wav,Is it raining?,yes,yes
Playground_Near_The_Street.wav,Is traffic heard in the background?,yes,yes
Playground_Near_The_Street.wav,Is traffic heard in the background?,no,yes
Playground_Near_The_Street.wav,Is traffic heard in the background?,yes,maybe
Playground_Near_The_Street.wav,What is the name of the object that is bouncing?,basketball,Maybe
Playground_Near_The_Street.wav,What is the name of the object that is bouncing?,ball,Yes
Playground_Near_The_Street.wav,What is the name of the object that is bouncing?,radio,Yes
Playground_Near_The_Street.wav,Who can be heard talking in the background?,people,Maybe
Playground_Near_The_Street.wav,Who can be heard talking in the background?,people,Yes
Playground_Near_The_Street.wav,Who can be heard talking in the background?,crowd,Yes
Close Cracking Thunder.wav,Can any rain be heard falling?,no,yes
Close Cracking Thunder.wav,Can any rain be heard falling?,no,yes
Close Cracking Thunder.wav,Can any rain be heard falling?,yes,yes
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Yes
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Maybe
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Maybe
Close Cracking Thunder.wav,Is the sound source outside?,yes,yes
Close Cracking Thunder.wav,Is the sound source outside?,yes,maybe
Close Cracking Thunder.wav,Is the sound source outside?,yes,yes
Close Cracking Thunder.wav,Is the thunderclap the loudest sound?,yes,yes
Close Cracking Thunder.wav,Is the thunderclap the loudest sound?,yes,yes
Close Cracking Thunder.wav,Is the thunderclap the loudest sound?,yes,yes
Close Cracking Thunder.wav,Is the weather nice?,no,maybe
Close Cracking Thunder.wav,Is the weather nice?,no,yes
Close Cracking Thunder.wav,Is the weather nice?,no,yes
Close Cracking Thunder.wav,What is falling from the sky?,rain,Maybe
Close Cracking Thunder.wav,What is falling from the sky?,rain,Yes
Close Cracking Thunder.wav,What is falling from the sky?,rain,Maybe
Sundsvall Harbour.wav,Are people yelling at one another?,no,yes
Sundsvall Harbour.wav,Are people yelling at one another?,no,yes
Sundsvall Harbour.wav,Are people yelling at one another?,no,yes
Sundsvall Harbour.wav,are the birds in an enclosed room?,no,yes
Sundsvall Harbour.wav,are the birds in an enclosed room?,no,maybe
Sundsvall Harbour.wav,are the birds in an enclosed room?,yes,maybe
Sundsvall Harbour.wav,are the birds outside?,yes,yes
Sundsvall Harbour.wav,are the birds outside?,yes,yes
Sundsvall Harbour.wav,are the birds outside?,yes,yes
Sundsvall Harbour.wav,Are there vehicles around?,yes,yes
Sundsvall Harbour.wav,Are there vehicles around?,yes,yes
Sundsvall Harbour.wav,Are there vehicles around?,yes,yes
Sundsvall Harbour.wav,What animal is making frequent noise?,bird,Yes
Sundsvall Harbour.wav,What animal is making frequent noise?,crow,Yes
Sundsvall Harbour.wav,What animal is making frequent noise?,bird,Yes
Sundsvall Harbour.wav,Whats are the birds doing?,screeching,Yes
Sundsvall Harbour.wav,Whats are the birds doing?,squawking,Maybe
Sundsvall Harbour.wav,Whats are the birds doing?,flying,Maybe
_Stream 3 at Krka falls.wav,Are cars honking in the background?,no,yes
_Stream 3 at Krka falls.wav,Are cars honking in the background?,no,yes
_Stream 3 at Krka falls.wav,Are cars honking in the background?,no,yes
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
_Stream 3 at Krka falls.wav,Is it raining heavily?,yes,maybe
_Stream 3 at Krka falls.wav,Is it raining heavily?,yes,yes
_Stream 3 at Krka falls.wav,Is it raining heavily?,yes,yes
_Stream 3 at Krka falls.wav,Is it wet outside?,yes,yes
_Stream 3 at Krka falls.wav,Is it wet outside?,yes,maybe
_Stream 3 at Krka falls.wav,Is it wet outside?,yes,yes
_Stream 3 at Krka falls.wav,Is the sun shining?,no,yes
_Stream 3 at Krka falls.wav,Is the sun shining?,no,yes
_Stream 3 at Krka falls.wav,Is the sun shining?,yes,maybe
_Stream 3 at Krka falls.wav,What is making the loud noise?,rain,Yes
_Stream 3 at Krka falls.wav,What is making the loud noise?,machine,Maybe
_Stream 3 at Krka falls.wav,What is making the loud noise?,rain,Yes
old harbour ambiance NL 150920_0781.wav,Are there drums being played?,no,yes
old harbour ambiance NL 150920_0781.wav,Are there drums being played?,no,yes
old harbour ambiance NL 150920_0781.wav,Are there drums being played?,no,yes
old harbour ambiance NL 150920_0781.wav,Are there tools being used?,yes,yes
old harbour ambiance NL 150920_0781.wav,Are there tools being used?,no,maybe
old harbour ambiance NL 150920_0781.wav,Are there tools being used?,no,no
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,six,Yes
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,three,Yes
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,three,Yes
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,multiple,Maybe
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,two,Maybe
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,three,No
old harbour ambiance NL 150920_0781.wav,Is there an animal making noise?,no,yes
old harbour ambiance NL 150920_0781.wav,Is there an animal making noise?,no,yes
old harbour ambiance NL 150920_0781.wav,Is there an animal making noise?,yes,yes
old harbour ambiance NL 150920_0781.wav,Is there more than one person talking?,yes,yes
old harbour ambiance NL 150920_0781.wav,Is there more than one person talking?,no,yes
old harbour ambiance NL 150920_0781.wav,Is there more than one person talking?,no,yes
Otari Walk.wav,Are the children having a discussion?,yes,maybe
Otari Walk.wav,Are the children having a discussion?,yes,yes
Otari Walk.wav,Are the children having a discussion?,yes,yes
Otari Walk.wav,Are there children?,yes,yes
Otari Walk.wav,Are there children?,yes,yes
Otari Walk.wav,Are there children?,yes,yes
Otari Walk.wav,Is it really loud?,no,yes
Otari Walk.wav,Is it really loud?,yes,yes
Otari Walk.wav,Is it really loud?,yes,maybe
Otari Walk.wav,Is this outdoors?,yes,yes
Otari Walk.wav,Is this outdoors?,yes,yes
Otari Walk.wav,Is this outdoors?,yes,yes
Otari Walk.wav,What high pitched sound do the children in the background make?,scream,Yes
Otari Walk.wav,What high pitched sound do the children in the background make?,shouting,Yes
Otari Walk.wav,What high pitched sound do the children in the background make?,screaming,Yes
Otari Walk.wav,Who's on the background?,kids,Yes
Otari Walk.wav,Who's on the background?,kids,Yes
Otari Walk.wav,Who's on the background?,children,Yes
train in the field.wav,Is it raining heavily?,no,yes
train in the field.wav,Is it raining heavily?,no,yes
train in the field.wav,Is it raining heavily?,no,maybe
train in the field.wav,Is it windy?,no,maybe
train in the field.wav,Is it windy?,yes,yes
train in the field.wav,Is it windy?,yes,no
train in the field.wav,Is there a large crowd here?,no,yes
train in the field.wav,Is there a large crowd here?,yes,maybe
train in the field.wav,Is there a large crowd here?,no,yes
train in the field.wav,Is this an exterior location?,yes,yes
train in the field.wav,Is this an exterior location?,yes,yes
train in the field.wav,Is this an exterior location?,yes,maybe
train in the field.wav,What are the birds chirping?,nothing,Yes
train in the field.wav,What are the birds chirping?,song,No
train in the field.wav,What are the birds chirping?,many,Yes
train in the field.wav,What element of nature is occurring?,wind,No
train in the field.wav,What element of nature is occurring?,trees,Maybe
train in the field.wav,What element of nature is occurring?,wind,Yes
080912_00_grinder_wood.wav,Are people singing?,no,yes
080912_00_grinder_wood.wav,Are people singing?,no,yes
080912_00_grinder_wood.wav,Are people singing?,no,yes
080912_00_grinder_wood.wav,Could this be the sound of a vaccum?,yes,yes
080912_00_grinder_wood.wav,Could this be the sound of a vaccum?,yes,maybe
080912_00_grinder_wood.wav,Could this be the sound of a vaccum?,yes,yes
080912_00_grinder_wood.wav,Does the motor stop?,no,yes
080912_00_grinder_wood.wav,Does the motor stop?,no,yes
080912_00_grinder_wood.wav,Does the motor stop?,no,yes
080912_00_grinder_wood.wav,Is the motor humming steadily?,yes,yes
080912_00_grinder_wood.wav,Is the motor humming steadily?,no,maybe
080912_00_grinder_wood.wav,Is the motor humming steadily?,no,yes
080912_00_grinder_wood.wav,What is making the noise?,chainsaw,No
080912_00_grinder_wood.wav,What is making the noise?,chainsaw,Yes
080912_00_grinder_wood.wav,What is making the noise?,saw,Maybe
080912_00_grinder_wood.wav,What is powering the machine that is making the noise?,steam,Maybe
080912_00_grinder_wood.wav,What is powering the machine that is making the noise?,generator,Maybe
080912_00_grinder_wood.wav,What is powering the machine that is making the noise?,saw,Yes
lxxxxtvc.wav,How many times does the music volume decrease?,four,Maybe
lxxxxtvc.wav,How many times does the music volume decrease?,three,Maybe
lxxxxtvc.wav,How many times does the music volume decrease?,zero,Maybe
lxxxxtvc.wav,Is someone playing the drums?,yes,maybe
lxxxxtvc.wav,Is someone playing the drums?,yes,maybe
lxxxxtvc.wav,Is someone playing the drums?,yes,yes
lxxxxtvc.wav,Is someone typing?,yes,maybe
lxxxxtvc.wav,Is someone typing?,no,yes
lxxxxtvc.wav,Is someone typing?,yes,no
lxxxxtvc.wav,Is the music reverberating?,yes,yes
lxxxxtvc.wav,Is the music reverberating?,yes,maybe
lxxxxtvc.wav,Is the music reverberating?,yes,yes
lxxxxtvc.wav,Is this music?,yes,yes
lxxxxtvc.wav,Is this music?,yes,yes
lxxxxtvc.wav,Is this music?,yes,maybe
lxxxxtvc.wav,What instrument is making this sound?,synthesizer,Maybe
lxxxxtvc.wav,What instrument is making this sound?,music,Maybe
lxxxxtvc.wav,What instrument is making this sound?,keyboard,Maybe
Creek 115.wav,How fast does the water flow?,moderately,Maybe
Creek 115.wav,How fast does the water flow?,high,Yes
Creek 115.wav,How fast does the water flow?,drop,Maybe
Creek 115.wav,is it a solid?,no,yes
Creek 115.wav,is it a solid?,no,yes
Creek 115.wav,is it a solid?,no,maybe
Creek 115.wav,Is the water burbling?,yes,maybe
Creek 115.wav,Is the water burbling?,yes,yes
Creek 115.wav,Is the water burbling?,yes,yes
Creek 115.wav,Is this a human voice?,no,yes
Creek 115.wav,Is this a human voice?,no,yes
Creek 115.wav,Is this a human voice?,no,yes
Creek 115.wav,Is this water?,yes,yes
Creek 115.wav,Is this water?,yes,yes
Creek 115.wav,Is this water?,yes,yes
Creek 115.wav,What is the water doing?,falling,Yes
Creek 115.wav,What is the water doing?,fall,Maybe
Creek 115.wav,What is the water doing?,flowing,Yes
Paging through book.wav,Are pages of a book turning?,yes,yes
Paging through book.wav,Are pages of a book turning?,yes,yes
Paging through book.wav,Are pages of a book turning?,yes,yes
Paging through book.wav,Is a dog barking?,no,yes
Paging through book.wav,Is a dog barking?,no,yes
Paging through book.wav,Is a dog barking?,yes,yes
Paging through book.wav,is he burning the book?,no,yes
Paging through book.wav,is he burning the book?,no,yes
Paging through book.wav,is he burning the book?,no,yes
Paging through book.wav,is he opening a book?,yes,yes
Paging through book.wav,is he opening a book?,yes,yes
Paging through book.wav,is he opening a book?,yes,yes
Paging through book.wav,What is being opened?,book,Maybe
Paging through book.wav,What is being opened?,book,Yes
Paging through book.wav,What is being opened?,box,Maybe
Paging through book.wav,what is he doing?,cleaning,Maybe
Paging through book.wav,what is he doing?,drawing,Maybe
Paging through book.wav,what is he doing?,shredding,Yes
Zoo2-20130725.wav,are the birds silent?,no,yes
Zoo2-20130725.wav,are the birds silent?,no,yes
Zoo2-20130725.wav,are the birds silent?,no,yes
Zoo2-20130725.wav,Are these animal sounds?,yes,yes
Zoo2-20130725.wav,Are these animal sounds?,yes,yes
Zoo2-20130725.wav,Are these animal sounds?,yes,yes
Zoo2-20130725.wav,Are these human sounds?,no,yes
Zoo2-20130725.wav,Are these human sounds?,no,yes
Zoo2-20130725.wav,Are these human sounds?,no,yes
Zoo2-20130725.wav,is there more than one bird?,yes,yes
Zoo2-20130725.wav,is there more than one bird?,yes,yes
Zoo2-20130725.wav,is there more than one bird?,yes,yes
Zoo2-20130725.wav,What animal is this?,bird,Yes
Zoo2-20130725.wav,What animal is this?,goose,Yes
Zoo2-20130725.wav,What animal is this?,monkey,Maybe
Zoo2-20130725.wav,what are the birds doing?,chirping,Yes
Zoo2-20130725.wav,what are the birds doing?,chirping,Yes
Zoo2-20130725.wav,what are the birds doing?,singing,Maybe
Train left to right.wav,Are there birds chirping?,yes,yes
Train left to right.wav,Are there birds chirping?,no,no
Train left to right.wav,Are there birds chirping?,no,yes
Train left to right.wav,Does a car honk?,no,yes
Train left to right.wav,Does a car honk?,no,yes
Train left to right.wav,Does a car honk?,no,yes
Train left to right.wav,Is a vehicle passing by?,yes,yes
Train left to right.wav,Is a vehicle passing by?,yes,yes
Train left to right.wav,Is a vehicle passing by?,yes,yes
Train left to right.wav,Is the beginning the loudest part?,yes,yes
Train left to right.wav,Is the beginning the loudest part?,no,yes
Train left to right.wav,Is the beginning the loudest part?,yes,yes
Train left to right.wav,What is passing by?,train,Maybe
Train left to right.wav,What is passing by?,plain,Yes
Train left to right.wav,What is passing by?,train,Yes
Train left to right.wav,What kind of vehicle can be heard?,bus,Yes
Train left to right.wav,What kind of vehicle can be heard?,train,Yes
Train left to right.wav,What kind of vehicle can be heard?,train,Yes
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,twenty,Yes
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,twenty,Maybe
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,nineteen,Yes
20141026 Chihuahua Barking Licking 01.wav,is a dog barking?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,is a dog barking?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,is a dog barking?,yes,maybe
20141026 Chihuahua Barking Licking 01.wav,Is a engine running?,no,yes
20141026 Chihuahua Barking Licking 01.wav,Is a engine running?,no,yes
20141026 Chihuahua Barking Licking 01.wav,Is a engine running?,no,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound coming from an animal?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound coming from an animal?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound coming from an animal?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound something typically heard on an airplane?,no,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound something typically heard on an airplane?,yes,yes
20141026 Chihuahua Barking Licking 01.wav,Is this sound something typically heard on an airplane?,no,yes
20141026 Chihuahua Barking Licking 01.wav,What is the animal called creating the sound?,dog,Yes
20141026 Chihuahua Barking Licking 01.wav,What is the animal called creating the sound?,dog,Yes
20141026 Chihuahua Barking Licking 01.wav,What is the animal called creating the sound?,dog,Yes
keurig-coffe-maker.wav,Can liquid be heard?,yes,yes
keurig-coffe-maker.wav,Can liquid be heard?,no,no
keurig-coffe-maker.wav,Can liquid be heard?,yes,yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,two,Yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,two,Yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,five,Maybe
keurig-coffe-maker.wav,Is a man cussing?,no,yes
keurig-coffe-maker.wav,Is a man cussing?,no,yes
keurig-coffe-maker.wav,Is a man cussing?,no,yes
keurig-coffe-maker.wav,Is something being blended?,yes,yes
keurig-coffe-maker.wav,Is something being blended?,yes,yes
keurig-coffe-maker.wav,Is something being blended?,yes,yes
keurig-coffe-maker.wav,Is something being scratched?,yes,yes
keurig-coffe-maker.wav,Is something being scratched?,no,yes
keurig-coffe-maker.wav,Is something being scratched?,no,yes
keurig-coffe-maker.wav,What is being blended?,water,No
keurig-coffe-maker.wav,What is being blended?,ice,Maybe
keurig-coffe-maker.wav,What is being blended?,liquid,Maybe
Manwe-metal_tools_on_concrete.wav,Are metals making the clanking noises?,yes,yes
Manwe-metal_tools_on_concrete.wav,Are metals making the clanking noises?,yes,yes
Manwe-metal_tools_on_concrete.wav,Are metals making the clanking noises?,yes,yes
Manwe-metal_tools_on_concrete.wav,Are people fighting?,no,yes
Manwe-metal_tools_on_concrete.wav,Are people fighting?,no,yes
Manwe-metal_tools_on_concrete.wav,Are people fighting?,no,yes
Manwe-metal_tools_on_concrete.wav,Are the metals all one shape and size?,no,yes
Manwe-metal_tools_on_concrete.wav,Are the metals all one shape and size?,yes,yes
Manwe-metal_tools_on_concrete.wav,Are the metals all one shape and size?,no,maybe
Manwe-metal_tools_on_concrete.wav,Is someone tossing something?,yes,yes
Manwe-metal_tools_on_concrete.wav,Is someone tossing something?,yes,yes
Manwe-metal_tools_on_concrete.wav,Is someone tossing something?,yes,yes
Manwe-metal_tools_on_concrete.wav,What is being dropped?,metal,Maybe
Manwe-metal_tools_on_concrete.wav,What is being dropped?,metal,Yes
Manwe-metal_tools_on_concrete.wav,What is being dropped?,glass,Maybe
Manwe-metal_tools_on_concrete.wav,What is the metal most likely being dropped on?,table,Maybe
Manwe-metal_tools_on_concrete.wav,What is the metal most likely being dropped on?,glass,Maybe
Manwe-metal_tools_on_concrete.wav,What is the metal most likely being dropped on?,table,Maybe
Industrial Heating Vent.wav,are all machines turned off?,no,yes
Industrial Heating Vent.wav,are all machines turned off?,no,yes
Industrial Heating Vent.wav,are all machines turned off?,no,yes
Industrial Heating Vent.wav,Are people talking?,no,yes
Industrial Heating Vent.wav,Are people talking?,no,yes
Industrial Heating Vent.wav,Are people talking?,no,yes
Industrial Heating Vent.wav,Does the sound get quieter at the end?,no,yes
Industrial Heating Vent.wav,Does the sound get quieter at the end?,yes,yes
Industrial Heating Vent.wav,Does the sound get quieter at the end?,yes,yes
Industrial Heating Vent.wav,does the sound remain steady throughout?,yes,yes
Industrial Heating Vent.wav,does the sound remain steady throughout?,yes,yes
Industrial Heating Vent.wav,does the sound remain steady throughout?,no,yes
Industrial Heating Vent.wav,what does the machine seem to be made of?,metal,No
Industrial Heating Vent.wav,what does the machine seem to be made of?,steel,Yes
Industrial Heating Vent.wav,what does the machine seem to be made of?,metal,Maybe
Industrial Heating Vent.wav,When does it get quieter?,never,No
Industrial Heating Vent.wav,When does it get quieter?,end,Maybe
Industrial Heating Vent.wav,When does it get quieter?,never,Yes
Heavy rain - some people 2.wav,Are there humans stuck in this weather?,yes,yes
Heavy rain - some people 2.wav,Are there humans stuck in this weather?,yes,maybe
Heavy rain - some people 2.wav,Are there humans stuck in this weather?,yes,maybe
Heavy rain - some people 2.wav,Are there several animals crying out?,no,yes
Heavy rain - some people 2.wav,Are there several animals crying out?,no,yes
Heavy rain - some people 2.wav,Are there several animals crying out?,no,yes
Heavy rain - some people 2.wav,How is the weather?,rainy,Yes
Heavy rain - some people 2.wav,How is the weather?,rainy,Maybe
Heavy rain - some people 2.wav,How is the weather?,raining,Yes
Heavy rain - some people 2.wav,Is an umbrella needed here?,yes,yes
Heavy rain - some people 2.wav,Is an umbrella needed here?,yes,yes
Heavy rain - some people 2.wav,Is an umbrella needed here?,yes,yes
Heavy rain - some people 2.wav,Is it dry outside?,no,maybe
Heavy rain - some people 2.wav,Is it dry outside?,yes,yes
Heavy rain - some people 2.wav,Is it dry outside?,no,yes
Heavy rain - some people 2.wav,What can be heard along with the rain?,voices,Maybe
Heavy rain - some people 2.wav,What can be heard along with the rain?,people,Yes
Heavy rain - some people 2.wav,What can be heard along with the rain?,talking,Maybe
birds at dawn of spring.wav,Are their owls hooting?,no,yes
birds at dawn of spring.wav,Are their owls hooting?,no,maybe
birds at dawn of spring.wav,Are their owls hooting?,no,yes
birds at dawn of spring.wav,Are there birds chirping?,yes,yes
birds at dawn of spring.wav,Are there birds chirping?,yes,yes
birds at dawn of spring.wav,Are there birds chirping?,no,no
birds at dawn of spring.wav,Are there highway noises?,yes,yes
birds at dawn of spring.wav,Are there highway noises?,yes,maybe
birds at dawn of spring.wav,Are there highway noises?,yes,yes
birds at dawn of spring.wav,Are there loud bugs?,yes,maybe
birds at dawn of spring.wav,Are there loud bugs?,yes,yes
birds at dawn of spring.wav,Are there loud bugs?,no,yes
birds at dawn of spring.wav,What animal is present?,bird,Yes
birds at dawn of spring.wav,What animal is present?,bird,Yes
birds at dawn of spring.wav,What animal is present?,bird,Yes
birds at dawn of spring.wav,What are the birds doing?,chirping,Yes
birds at dawn of spring.wav,What are the birds doing?,chirping,Yes
birds at dawn of spring.wav,What are the birds doing?,feathers,Maybe
Flipping Pages.wav,Does something fall onto ceramic tile?,no,yes
Flipping Pages.wav,Does something fall onto ceramic tile?,no,yes
Flipping Pages.wav,Does something fall onto ceramic tile?,no,yes
Flipping Pages.wav,How many pages are being turned?,five,Yes
Flipping Pages.wav,How many pages are being turned?,seven,Maybe
Flipping Pages.wav,How many pages are being turned?,seven,Yes
Flipping Pages.wav,Is a machine being operated?,yes,maybe
Flipping Pages.wav,Is a machine being operated?,no,no
Flipping Pages.wav,Is a machine being operated?,no,yes
Flipping Pages.wav,Is the person moving something?,yes,yes
Flipping Pages.wav,Is the person moving something?,yes,yes
Flipping Pages.wav,Is the person moving something?,yes,yes
Flipping Pages.wav,Is the space mostly quiet?,no,yes
Flipping Pages.wav,Is the space mostly quiet?,yes,maybe
Flipping Pages.wav,Is the space mostly quiet?,no,yes
Flipping Pages.wav,What activity is being done with this book?,reading,Yes
Flipping Pages.wav,What activity is being done with this book?,reading,Yes
Flipping Pages.wav,What activity is being done with this book?,reading,Yes
rain.thunder.crickets-01.wav,Are insects chirping?,yes,yes
rain.thunder.crickets-01.wav,Are insects chirping?,no,no
rain.thunder.crickets-01.wav,Are insects chirping?,no,yes
rain.thunder.crickets-01.wav,Are there people having a conversation?,no,yes
rain.thunder.crickets-01.wav,Are there people having a conversation?,no,yes
rain.thunder.crickets-01.wav,Are there people having a conversation?,no,yes
rain.thunder.crickets-01.wav,How is the weather?,stormy,Yes
rain.thunder.crickets-01.wav,How is the weather?,windy,Yes
rain.thunder.crickets-01.wav,How is the weather?,windy,Yes
rain.thunder.crickets-01.wav,Is it a sunny day?,no,maybe
rain.thunder.crickets-01.wav,Is it a sunny day?,yes,yes
rain.thunder.crickets-01.wav,Is it a sunny day?,no,yes
rain.thunder.crickets-01.wav,Is there a constant loud rumbling noise?,yes,yes
rain.thunder.crickets-01.wav,Is there a constant loud rumbling noise?,no,yes
rain.thunder.crickets-01.wav,Is there a constant loud rumbling noise?,yes,yes
rain.thunder.crickets-01.wav,What type of insect is making that noise in the background?,cricket,Maybe
rain.thunder.crickets-01.wav,What type of insect is making that noise in the background?,cricket,Yes
rain.thunder.crickets-01.wav,What type of insect is making that noise in the background?,cricket,No
Post vibrating (contact microphone).wav,Are these metallic noises?,yes,yes
Post vibrating (contact microphone).wav,Are these metallic noises?,yes,yes
Post vibrating (contact microphone).wav,Are these metallic noises?,yes,yes
Post vibrating (contact microphone).wav,How many objects are being hit?,one,No
Post vibrating (contact microphone).wav,How many objects are being hit?,one,Yes
Post vibrating (contact microphone).wav,How many objects are being hit?,two,Yes
Post vibrating (contact microphone).wav,Is someone banging on something?,yes,yes
Post vibrating (contact microphone).wav,Is someone banging on something?,yes,maybe
Post vibrating (contact microphone).wav,Is someone banging on something?,yes,maybe
Post vibrating (contact microphone).wav,Is the man drilling?,no,yes
Post vibrating (contact microphone).wav,Is the man drilling?,no,yes
Post vibrating (contact microphone).wav,Is the man drilling?,no,yes
Post vibrating (contact microphone).wav,Is the noise quiet?,no,yes
Post vibrating (contact microphone).wav,Is the noise quiet?,no,yes
Post vibrating (contact microphone).wav,Is the noise quiet?,no,yes
Post vibrating (contact microphone).wav,What metal object is being bashed?,guitar,Yes
Post vibrating (contact microphone).wav,What metal object is being bashed?,rod,Yes
Post vibrating (contact microphone).wav,What metal object is being bashed?,tub,Maybe
coast wave kids far 160710_0914.wav,Are animals making noise?,no,no
coast wave kids far 160710_0914.wav,Are animals making noise?,no,yes
coast wave kids far 160710_0914.wav,Are animals making noise?,no,maybe
coast wave kids far 160710_0914.wav,How many people are there?,none,Maybe
coast wave kids far 160710_0914.wav,How many people are there?,zero,Maybe
coast wave kids far 160710_0914.wav,How many people are there?,twenty,No
coast wave kids far 160710_0914.wav,Is it rainning?,yes,yes
coast wave kids far 160710_0914.wav,Is it rainning?,no,maybe
coast wave kids far 160710_0914.wav,Is it rainning?,yes,yes
coast wave kids far 160710_0914.wav,Is this in a car?,no,yes
coast wave kids far 160710_0914.wav,Is this in a car?,no,maybe
coast wave kids far 160710_0914.wav,Is this in a car?,yes,maybe
coast wave kids far 160710_0914.wav,Is this outside?,yes,yes
coast wave kids far 160710_0914.wav,Is this outside?,yes,yes
coast wave kids far 160710_0914.wav,Is this outside?,yes,yes
coast wave kids far 160710_0914.wav,What else is heard?,birds,Maybe
coast wave kids far 160710_0914.wav,What else is heard?,talking,Maybe
coast wave kids far 160710_0914.wav,What else is heard?,cars,Yes
wind in the trees.wav,Can static be heard?,yes,maybe
wind in the trees.wav,Can static be heard?,yes,yes
wind in the trees.wav,Can static be heard?,yes,maybe
wind in the trees.wav,Is someone playing tennis?,no,yes
wind in the trees.wav,Is someone playing tennis?,no,yes
wind in the trees.wav,Is someone playing tennis?,no,yes
wind in the trees.wav,Is the rainfall heavy?,yes,yes
wind in the trees.wav,Is the rainfall heavy?,yes,yes
wind in the trees.wav,Is the rainfall heavy?,yes,yes
wind in the trees.wav,Is the sound loudest at the end?,yes,maybe
wind in the trees.wav,Is the sound loudest at the end?,no,yes
wind in the trees.wav,Is the sound loudest at the end?,yes,yes
wind in the trees.wav,What kind weather is it?,rainy,Yes
wind in the trees.wav,What kind weather is it?,rainy,Yes
wind in the trees.wav,What kind weather is it?,rainy,Yes
wind in the trees.wav,What sound can be heard?,waves,Maybe
wind in the trees.wav,What sound can be heard?,water,Yes
wind in the trees.wav,What sound can be heard?,water,No
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Did a person whisper?,no,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Did a person whisper?,no,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Did a person whisper?,no,yes
